7
2
1,0,0,0,0,1,0,0,
Democratic, Working Families, Constitution, Independence, Green, Republican, American, Libertarian, 
# PrecinctID,RegisteredVoters,Democratic,Working Families,Constitution,Independence,Green,Republican,American,Libertarian,
Irongate,760,0.138728,0,0,0,0,0.803468,0,0,
Greenhurst,1107,0.377432,0,0,0,0,0.521401,0,0,
Ashborough East,1016,0.483333,0,0,0,0,0.433333,0,0,
Ashborough West,622,0.265487,0,0,0,0,0.663717,0,0,
Ashley River,2308,0.431005,0,0,0,0,0.502555,0,0,
Windsor,936,0.457692,0,0,0,0,0.492308,0,0,
Bacons Bridge,1956,0.311905,0,0,0,0,0.616667,0,0,
Brandymill,744,0.25,0,0,0,0,0.671053,0,0,
Briarwood,1514,0.388704,0,0,0,0,0.528239,0,0,
Butternut,1932,0.349741,0,0,0,0,0.611399,0,0,
Central,1470,0.230047,0,0,0,0,0.723005,0,0,
Coosaw,2180,0.353604,0,0,0,0,0.59009,0,0,
Cypress,2383,0.356631,0,0,0,0,0.55914,0,0,
King's Grant,1835,0.362587,0,0,0,0,0.600462,0,0,
Lincoln,1812,0.666667,0,0,0,0,0.271111,0,0,
Miles/Jamison,2124,0.315673,0,0,0,0,0.624724,0,0,
Oakbrook,2586,0.435,0,0,0,0,0.511667,0,0,
Patriot,1660,0.720455,0,0,0,0,0.225,0,0,
Sawmill Branch,1549,0.269231,0,0,0,0,0.650641,0,0,
Coastal 2,1693,0.374684,0,0,0,0,0.567089,0,0,
Coastal 3,776,0.378049,0,0,0,0,0.542683,0,0,
Archdale 2,1628,0.419178,0,0,0,0,0.531507,0,0,
Ashborough East 2,881,0.142132,0,0,0,0,0.812183,0,0,
Ashborough West 2,1244,0.187279,0,0,0,0,0.734982,0,0,
Beech Hill 2,1703,0.202778,0,0,0,0,0.725,0,0,
Brandymill 2,1422,0.356932,0,0,0,0,0.560472,0,0,
Briarwood 2,1049,0.372807,0,0,0,0,0.570175,0,0,
Briarwood 3,838,0.271605,0,0,0,0,0.660494,0,0,
Central 2,1500,0.395639,0,0,0,0,0.538941,0,0,
Clemson 2,2206,0.277778,0,0,0,0,0.647436,0,0,
Clemson 3,1760,0.345238,0,0,0,0,0.580357,0,0,
Coosaw 2,2299,0.428571,0,0,0,0,0.510763,0,0,
Dorchester 2,1066,0.22963,0,0,0,0,0.711111,0,0,
Flowertown 2,1612,0.424069,0,0,0,0,0.492837,0,0,
Givhans 2,1018,0.425087,0,0,0,0,0.536585,0,0,
Indian Field 2,968,0.603636,0,0,0,0,0.363636,0,0,
Irongate 2,550,0.407407,0,0,0,0,0.518519,0,0,
Irongate 3,690,0.258993,0,0,0,0,0.676259,0,0,
King's Grant 2,1853,0.383178,0,0,0,0,0.579439,0,0,
Newington 2,790,0.175182,0,0,0,0,0.773723,0,0,
North Summerville 2,1430,0.752508,0,0,0,0,0.197324,0,0,
Ridgeville 2,719,0.580247,0,0,0,0,0.395062,0,0,
Tranquil 2,1376,0.445122,0,0,0,0,0.454268,0,0,
Tupperway 2,1111,0.39899,0,0,0,0,0.520202,0,0,
Tranquil 3,1430,0.5,0,0,0,0,0.425926,0,0,
Bacons Bridge 2,724,0.335616,0,0,0,0,0.609589,0,0,
Coosaw 3,1608,0.334337,0,0,0,0,0.605422,0,0,
Cypress 2,827,0.212903,0,0,0,0,0.729032,0,0,
Flowertown 3,1285,0.354167,0,0,0,0,0.565972,0,0,
Oakbrook 2,1532,0.366154,0,0,0,0,0.581538,0,0,
Windsor 2,837,0.621622,0,0,0,0,0.315315,0,0,
Edgefield No.1,905,0.533708,0,0,0,0,0.410112,0,0,
Edgefield No.2,1854,0.653646,0,0,0,0,0.299479,0,0,
Johnston No.1,1448,0.775,0,0,0,0,0.197917,0,0,
Johnston No.2,1323,0.696237,0,0,0,0,0.263441,0,0,
Trenton No.1,1107,0.55418,0,0,0,0,0.402477,0,0,
Merriweather No.1,2445,0.194662,0,0,0,0,0.764521,0,0,
Westside,881,0.0773481,0,0,0,0,0.867403,0,0,
Harmony,786,0.453488,0,0,0,0,0.517442,0,0,
North Side,473,0.686131,0,0,0,0,0.29927,0,0,
Brunson,568,0.781609,0,0,0,0,0.195402,0,0,
Merriweather No.2,3096,0.193426,0,0,0,0,0.753477,0,0,
Trenton No.2,1936,0.649505,0,0,0,0,0.312871,0,0,
BLACKSTOCK,63,0.846154,0,0,0,0,0.153846,0,0,
BLAIRS,440,0.932692,0,0,0,0,0.0576923,0,0,
CENTERVILLE,292,0.363636,0,0,0,0,0.636364,0,0,
FEASTERVILLE,309,0.860215,0,0,0,0,0.129032,0,0,
GREENBRIER,1894,0.783439,0,0,0,0,0.169851,0,0,
GLADDE3N GROVE,69,0.470588,0,0,0,0,0.470588,0,0,
JENKINSVILLE,578,0.894531,0,0,0,0,0.0859375,0,0,
HOREB-GLENN,355,0.848,0,0,0,0,0.08,0,0,
HICKORY RIDGE,924,0.849802,0,0,0,0,0.134387,0,0,
LEBANON,729,0.714286,0,0,0,0,0.207143,0,0,
MITFORD,765,0.61753,0,0,0,0,0.342629,0,0,
MONTICELLO,591,0.825137,0,0,0,0,0.120219,0,0,
NEW HOPE,67,0.5625,0,0,0,0,0.375,0,0,
RIDGEWAY,2223,0.742149,0,0,0,0,0.22314,0,0,
SIMPSON,912,0.685393,0,0,0,0,0.269663,0,0,
SOUTH WINNSBORO,771,0.895238,0,0,0,0,0.0619048,0,0,
WINNSBORO MILLS,837,0.693252,0,0,0,0,0.251534,0,0,
WINNSBORO NO. 1,1575,0.80719,0,0,0,0,0.130719,0,0,
WINNSBORO NO. 2,1151,0.719828,0,0,0,0,0.211207,0,0,
WHITE OAK,265,0.802817,0,0,0,0,0.15493,0,0,
WOODARD,140,0.883721,0,0,0,0,0.0697674,0,0,
DUTCHMANS CREEK,1345,0.265517,0,0,0,0,0.693103,0,0,
BACK SWAMP,624,0.271318,0,0,0,0,0.651163,0,0,
BROOKGREEN,660,0.822727,0,0,0,0,0.159091,0,0,
CARTERSVILLE,853,0.498127,0,0,0,0,0.468165,0,0,
CLAUSSEN,2042,0.395349,0,0,0,0,0.57907,0,0,
COLES CR ROADS,2739,0.425781,0,0,0,0,0.523438,0,0,
COWARDS NO. 1,850,0.362445,0,0,0,0,0.572052,0,0,
COWARDS NO. 2,860,0.294118,0,0,0,0,0.666667,0,0,
DELMAE NO. 1,2625,0.549696,0,0,0,0,0.399594,0,0,
DELMAE NO. 2,1940,0.247126,0,0,0,0,0.706897,0,0,
EBENEZER NO. 1,3657,0.27983,0,0,0,0,0.667614,0,0,
EBENEZER NO. 2,2401,0.398,0,0,0,0,0.58,0,0,
EBENEZER NO. 3,1340,0.279167,0,0,0,0,0.679167,0,0,
EFFINGHAM,870,0.214286,0,0,0,0,0.747253,0,0,
ELIM-GLENWOOD,1511,0.291667,0,0,0,0,0.679688,0,0,
EVERGREEN,1035,0.329457,0,0,0,0,0.624031,0,0,
FLORENCE NO. 1,1414,0.957286,0,0,0,0,0.0201005,0,0,
FLORENCE NO. 2,1473,0.938776,0,0,0,0,0.0349854,0,0,
FLORENCE NO. 3,1614,0.973621,0,0,0,0,0.00479616,0,0,
FLORENCE NO. 4,870,0.516779,0,0,0,0,0.395973,0,0,
FLORENCE NO. 5,1121,0.730038,0,0,0,0,0.21673,0,0,
FLORENCE NO. 6,791,0.366667,0,0,0,0,0.608333,0,0,
FLORENCE NO. 7,2155,0.354305,0,0,0,0,0.592715,0,0,
FLORENCE NO. 8,1840,0.214286,0,0,0,0,0.743697,0,0,
FLORENCE NO. 9,1835,0.985537,0,0,0,0,0.00413223,0,0,
FLORENCE NO. 10,771,0.948454,0,0,0,0,0.0257732,0,0,
FLORENCE NO. 11,1002,0.463158,0,0,0,0,0.473684,0,0,
FLORENCE NO. 12,2431,0.268097,0,0,0,0,0.654155,0,0,
FLORENCE NO. 14,2210,0.356115,0,0,0,0,0.615108,0,0,
FLORENCE NO. 15,476,0.832215,0,0,0,0,0.14094,0,0,
FRIENDFIELD,444,0.166667,0,0,0,0,0.8,0,0,
GILBERT,2239,0.875648,0,0,0,0,0.0880829,0,0,
GREENWOOD,2048,0.504444,0,0,0,0,0.457778,0,0,
HANNAH,666,0.105263,0,0,0,0,0.859649,0,0,
HIGH HILL,470,0.300699,0,0,0,0,0.615385,0,0,
JOHNSONVILLE,2057,0.377567,0,0,0,0,0.590837,0,0,
KINGSBURG-STONE,1018,0.6781,0,0,0,0,0.30343,0,0,
LAKE CITY NO. 1,1501,0.842697,0,0,0,0,0.137079,0,0,
LAKE CITY NO. 2,1165,0.469256,0,0,0,0,0.488673,0,0,
LAKE CITY NO. 3,1648,0.688841,0,0,0,0,0.266094,0,0,
LAKE CITY NO. 4,2244,0.962751,0,0,0,0,0.0200573,0,0,
LEO,341,0.45098,0,0,0,0,0.509804,0,0,
MARS BLUFF NO. 1,2316,0.521495,0,0,0,0,0.429907,0,0,
MARS BLUFF NO. 2,1529,0.351429,0,0,0,0,0.608571,0,0,
MCALLISTER MILL,717,0.408072,0,0,0,0,0.55157,0,0,
MILL BRANCH,618,0.74902,0,0,0,0,0.211765,0,0,
OAK GROVE-SARDIS,1026,0.206081,0,0,0,0,0.739865,0,0,
OLANTA,1353,0.541578,0,0,0,0,0.426439,0,0,
PAMPLICO NO. 1,1028,0.350993,0,0,0,0,0.60596,0,0,
PAMPLICO NO. 2,710,0.80315,0,0,0,0,0.161417,0,0,
PROSPECT,322,0.0608696,0,0,0,0,0.869565,0,0,
QUINBY,1000,0.793388,0,0,0,0,0.173554,0,0,
SALEM,485,0.0965517,0,0,0,0,0.813793,0,0,
SAVANNAH GROVE,4140,0.583016,0,0,0,0,0.380228,0,0,
SCRANTON,954,0.525424,0,0,0,0,0.454237,0,0,
SOUTH FLORENCE NO. 1,3003,0.513274,0,0,0,0,0.439528,0,0,
SOUTH FLORENCE NO. 2,2168,0.827801,0,0,0,0,0.13278,0,0,
SPAULDING,1232,0.947945,0,0,0,0,0.0328767,0,0,
TANS BAY,1778,0.463807,0,0,0,0,0.490617,0,0,
TIMMONSVILLE NO. 1,1769,0.857407,0,0,0,0,0.105556,0,0,
TIMMONSVILLE NO. 2,1292,0.582583,0,0,0,0,0.384384,0,0,
VOX,628,0.231884,0,0,0,0,0.729469,0,0,
WEST FLORENCE NO. 1,2948,0.337748,0,0,0,0,0.615894,0,0,
WEST FLORENCE NO. 2,1574,0.412245,0,0,0,0,0.546939,0,0,
ANDREWS,1732,0.810707,0,0,0,0,0.1587,0,0,
ANDREWS OUTSIDE,1071,0.638404,0,0,0,0,0.346633,0,0,
BETHEL,889,0.115265,0,0,0,0,0.850467,0,0,
BLACK RIVER,1455,0.196825,0,0,0,0,0.752381,0,0,
BROWN'S FERRY,1764,0.86944,0,0,0,0,0.116212,0,0,
CARVER'S BAY,193,0.27451,0,0,0,0,0.647059,0,0,
CEDAR CREEK,457,0.193182,0,0,0,0,0.778409,0,0,
CHOPPEE,988,0.807263,0,0,0,0,0.178771,0,0,
GEORGETOWN NO. 2-DREAM KEEPERS,1117,0.957983,0,0,0,0,0.0196078,0,0,
FOLLY GROVE,825,0.310458,0,0,0,0,0.663399,0,0,
GEORGETOWN NO. 1,943,0.470588,0,0,0,0,0.470588,0,0,
GEORGETOWN NO. 3,1526,0.904632,0,0,0,0,0.0544959,0,0,
GEORGETOWN NO. 4,530,0.421687,0,0,0,0,0.53012,0,0,
GEORGETOWN NO. 5,1667,0.479532,0,0,0,0,0.482456,0,0,
GRIER'S,498,0.852,0,0,0,0,0.136,0,0,
KENSINGTON,1048,0.205479,0,0,0,0,0.776256,0,0,
MURRELL'S INLET NO. 1,2957,0.214533,0,0,0,0,0.760092,0,0,
MURRELL'S INLET NO. 2,2063,0.273205,0,0,0,0,0.704028,0,0,
MURRELL'S INLET NO. 3,806,0.270142,0,0,0,0,0.725118,0,0,
MURRELL'S INLET NO. 4,1450,0.144385,0,0,0,0,0.812834,0,0,
MYERSVILLE,459,0.938596,0,0,0,0,0.0526316,0,0,
PAWLEY'S ISLAND NO. 1,2972,0.228525,0,0,0,0,0.742301,0,0,
PAWLEY'S ISLAND NO. 2,3325,0.4,0,0,0,0,0.562963,0,0,
PAWLEY'S ISLAND NO. 3,2330,0.215217,0,0,0,0,0.752174,0,0,
PAWLEY'S ISLAND NO. 4,2467,0.142857,0,0,0,0,0.819672,0,0,
PAWLEY'S ISLAND NO. 5,2903,0.198058,0,0,0,0,0.778641,0,0,
PENNY ROYAL,488,0.384615,0,0,0,0,0.598291,0,0,
PLANTERSVILLE,692,0.871711,0,0,0,0,0.128289,0,0,
PLEASANT HILL,949,0.431227,0,0,0,0,0.539033,0,0,
POTATO BED FERRY,600,0.483755,0,0,0,0,0.487365,0,0,
SAMPIT,1004,0.840686,0,0,0,0,0.139706,0,0,
SANTEE,1185,0.869668,0,0,0,0,0.104265,0,0,
SPRING GULLY,1788,0.564551,0,0,0,0,0.387309,0,0,
WINYAH BAY,896,0.266304,0,0,0,0,0.690217,0,0,
GREENVILLE 1,1733,0.338509,0,0,0,0,0.614907,0,0,
GREENVILLE 3,2492,0.384279,0,0,0,0,0.565502,0,0,
GREENVILLE 4,2805,0.69462,0,0,0,0,0.254747,0,0,
GREENVILLE 5,2878,0.569177,0,0,0,0,0.381786,0,0,
GREENVILLE 6,671,0.838323,0,0,0,0,0.131737,0,0,
GREENVILLE 7,2046,0.85205,0,0,0,0,0.110517,0,0,
GREENVILLE 8,3060,0.76391,0,0,0,0,0.190977,0,0,
GREENVILLE 10,2501,0.574713,0,0,0,0,0.390805,0,0,
GREENVILLE 14,1936,0.933993,0,0,0,0,0.039604,0,0,
GREENVILLE 16,2032,0.3,0,0,0,0,0.664286,0,0,
GREENVILLE 17,1764,0.279743,0,0,0,0,0.688103,0,0,
GREENVILLE 18,1517,0.207031,0,0,0,0,0.761719,0,0,
GREENVILLE 19,2438,0.857143,0,0,0,0,0.10162,0,0,
GREENVILLE 20,1289,0.243902,0,0,0,0,0.731707,0,0,
GREENVILLE 21,1652,0.34629,0,0,0,0,0.611307,0,0,
GREENVILLE 22,2323,0.298025,0,0,0,0,0.655296,0,0,
GREENVILLE 23,2035,0.175066,0,0,0,0,0.806366,0,0,
GREENVILLE 24,4028,0.423457,0,0,0,0,0.537037,0,0,
GREENVILLE 25,2187,0.453252,0,0,0,0,0.457317,0,0,
GREENVILLE 26,1951,0.679167,0,0,0,0,0.266667,0,0,
GREENVILLE 27,1307,0.156863,0,0,0,0,0.794118,0,0,
GREENVILLE 28,1269,0.538462,0,0,0,0,0.376923,0,0,
GREENVILLE 29,2025,0.775087,0,0,0,0,0.16955,0,0,
AIKEN,1000,0.619565,0,0,0,0,0.318841,0,0,
ALTAMONT FOREST,1249,0.175385,0,0,0,0,0.790769,0,0,
ASHETON LAKES,3087,0.181495,0,0,0,0,0.799526,0,0,
AVON,1627,0.282297,0,0,0,0,0.665072,0,0,
BELLE MEADE,1857,0.939971,0,0,0,0,0.0351391,0,0,
BELLS CROSSING,2909,0.251564,0,0,0,0,0.702128,0,0,
BELMONT,999,0.727011,0,0,0,0,0.232759,0,0,
BEREA,1517,0.533049,0,0,0,0,0.413646,0,0,
BOILING SPRINGS,2115,0.289617,0,0,0,0,0.672131,0,0,
BOTANY WOODS,1857,0.357995,0,0,0,0,0.579952,0,0,
BROOKGLENN,1324,0.348525,0,0,0,0,0.600536,0,0,
CANEBRAKE,2990,0.249315,0,0,0,0,0.713699,0,0,
CAROLINA,1594,0.768421,0,0,0,0,0.2,0,0,
CHESTNUT HILLS,1894,0.518145,0,0,0,0,0.425403,0,0,
CIRCLE CREEK,2628,0.257256,0,0,0,0,0.708443,0,0,
CLEAR CREEK,1605,0.156627,0,0,0,0,0.783133,0,0,
CONESTEE,2420,0.486131,0,0,0,0,0.471533,0,0,
DARBY RIDGE,2414,0.141429,0,0,0,0,0.818571,0,0,
DEL NORTE,2617,0.442834,0,0,0,0,0.516908,0,0,
DEVENGER,1942,0.187793,0,0,0,0,0.776995,0,0,
DONALDSON,1075,0.754986,0,0,0,0,0.213675,0,0,
DOVE TREE,2004,0.271028,0,0,0,0,0.679907,0,0,
DUNKLIN,2217,0.133425,0,0,0,0,0.829436,0,0,
EASTSIDE,2354,0.29374,0,0,0,0,0.654896,0,0,
EBENEZER,2132,0.154341,0,0,0,0,0.808682,0,0,
EDWARDS FOREST,2353,0.258537,0,0,0,0,0.689431,0,0,
ENOREE,2766,0.307914,0,0,0,0,0.651799,0,0,
FEASTER,1440,0.405751,0,0,0,0,0.533546,0,0,
FORK SHOALS,1804,0.15832,0,0,0,0,0.79483,0,0,
FOUNTAIN INN 1,3121,0.511018,0,0,0,0,0.448059,0,0,
FOUNTAIN INN 2,1430,0.323877,0,0,0,0,0.631206,0,0,
FURMAN,2634,0.28972,0,0,0,0,0.67757,0,0,
GOWENSVILLE,1937,0.127273,0,0,0,0,0.838017,0,0,
GROVE,1813,0.655955,0,0,0,0,0.304348,0,0,
JENNINGS MILL,1758,0.15,0,0,0,0,0.808696,0,0,
LAKEVIEW,2598,0.468886,0,0,0,0,0.47178,0,0,
LAUREL RIDGE,2321,0.298742,0,0,0,0,0.657233,0,0,
LEAWOOD,2550,0.412564,0,0,0,0,0.531409,0,0,
MAPLE CREEK,1942,0.3408,0,0,0,0,0.6112,0,0,
MARIDELL,1839,0.2176,0,0,0,0,0.7488,0,0,
MAULDIN 1,2161,0.439791,0,0,0,0,0.504363,0,0,
MAULDIN 2,3647,0.343158,0,0,0,0,0.605263,0,0,
MAULDIN 3,2597,0.574074,0,0,0,0,0.382716,0,0,
MAULDIN 4,3238,0.414857,0,0,0,0,0.546286,0,0,
MAULDIN 5,3234,0.417808,0,0,0,0,0.527397,0,0,
MAULDIN 6,2315,0.41543,0,0,0,0,0.534125,0,0,
MAULDIN 7,2008,0.30754,0,0,0,0,0.64881,0,0,
MISSION,2611,0.273703,0,0,0,0,0.706619,0,0,
MONAVIEW,2274,0.488844,0,0,0,0,0.419878,0,0,
MOUNTAIN CREEK,2306,0.138376,0,0,0,0,0.828413,0,0,
MOUNTAIN VIEW,2215,0.112121,0,0,0,0,0.868182,0,0,
NEELY FARMS,3512,0.297456,0,0,0,0,0.671233,0,0,
NORTHWOOD,2118,0.271347,0,0,0,0,0.686907,0,0,
OAKVIEW,2893,0.221774,0,0,0,0,0.741935,0,0,
PALMETTO,2087,0.329243,0,0,0,0,0.619632,0,0,
PARIS MOUNTAIN,1358,0.197568,0,0,0,0,0.768997,0,0,
PEBBLE CREEK,2200,0.225329,0,0,0,0,0.733553,0,0,
PELHAM FALLS,1158,0.232394,0,0,0,0,0.746479,0,0,
PIEDMONT,2766,0.350529,0,0,0,0,0.587302,0,0,
PINEVIEW,1150,0.170799,0,0,0,0,0.796143,0,0,
POINSETT,2676,0.298532,0,0,0,0,0.660685,0,0,
RAINTREE,2873,0.374424,0,0,0,0,0.580645,0,0,
REEDY FORK,1966,0.483516,0,0,0,0,0.481947,0,0,
RIVERWALK,2719,0.2,0,0,0,0,0.778261,0,0,
ROCK HILL,2937,0.405316,0,0,0,0,0.549834,0,0,
ROCKY CREEK,2236,0.409434,0,0,0,0,0.554717,0,0,
ROLLING GREEN,1831,0.240741,0,0,0,0,0.742798,0,0,
ROYAL OAKS,1561,0.892532,0,0,0,0,0.0710383,0,0,
SALUDA,1507,0.389497,0,0,0,0,0.571116,0,0,
SANDY FLAT,3115,0.132505,0,0,0,0,0.824017,0,0,
SEVIER,2723,0.2261,0,0,0,0,0.726859,0,0,
SILVERLEAF,2211,0.2167,0,0,0,0,0.759443,0,0,
SIMPSONVILLE 1,2557,0.367953,0,0,0,0,0.581602,0,0,
SIMPSONVILLE 2,1696,0.395299,0,0,0,0,0.534188,0,0,
SIMPSONVILLE 3,2461,0.25832,0,0,0,0,0.706815,0,0,
SIMPSONVILLE 4,2096,0.400347,0,0,0,0,0.526863,0,0,
SIMPSONVILLE 5,1905,0.495697,0,0,0,0,0.445783,0,0,
SIMPSONVILLE 6,2730,0.359073,0,0,0,0,0.58816,0,0,
SKYLAND,2415,0.0730412,0,0,0,0,0.889774,0,0,
SLATER MARIETTA,2846,0.128355,0,0,0,0,0.8028,0,0,
SOUTHSIDE,2341,0.541899,0,0,0,0,0.422719,0,0,
SPRING FOREST,2558,0.428875,0,0,0,0,0.528662,0,0,
STONE VALLEY,2538,0.355207,0,0,0,0,0.599144,0,0,
STONEHAVEN,1927,0.267974,0,0,0,0,0.697168,0,0,
SUBER MILL,2786,0.317241,0,0,0,0,0.631724,0,0,
SUGAR CREEK,2400,0.201389,0,0,0,0,0.763889,0,0,
SULPHUR SPRINGS,2238,0.276295,0,0,0,0,0.673469,0,0,
SYCAMORE,2030,0.215168,0,0,0,0,0.753086,0,0,
TANGLEWOOD,2586,0.561662,0,0,0,0,0.392761,0,0,
TAYLORS,2392,0.481268,0,0,0,0,0.461095,0,0,
THORNBLADE,3444,0.290532,0,0,0,0,0.673152,0,0,
TIGERVILLE,2429,0.125567,0,0,0,0,0.833585,0,0,
TIMBERLAKE,2635,0.292089,0,0,0,0,0.647059,0,0,
TRADE,2547,0.448,0,0,0,0,0.4864,0,0,
TUBBS MOUNTAIN,2224,0.147105,0,0,0,0,0.804382,0,0,
WADE HAMPTON,2523,0.350746,0,0,0,0,0.610075,0,0,
WALNUT SPRINGS,4520,0.2712,0,0,0,0,0.6928,0,0,
WELCOME,2345,0.625578,0,0,0,0,0.328197,0,0,
WELLINGTON,1532,0.231003,0,0,0,0,0.741641,0,0,
WESTCLIFFE,1887,0.390196,0,0,0,0,0.556863,0,0,
WESTSIDE,2204,0.420334,0,0,0,0,0.518968,0,0,
WOODMONT,2656,0.536939,0,0,0,0,0.424802,0,0,
WOODRUFF LAKES,2752,0.25523,0,0,0,0,0.718271,0,0,
MT. PLEASANT,1816,0.817544,0,0,0,0,0.131579,0,0,
BAKER CREEK,1416,0.245283,0,0,0,0,0.709906,0,0,
BRIDGE FORK,1711,0.227273,0,0,0,0,0.75,0,0,
CASTLE ROCK,2586,0.162162,0,0,0,0,0.806757,0,0,
FOX CHASE,1899,0.161922,0,0,0,0,0.80427,0,0,
FROHAWK,1600,0.181053,0,0,0,0,0.793684,0,0,
GRANITE CREEK,2622,0.311741,0,0,0,0,0.646424,0,0,
GRAZE BRANCH,1539,0.240185,0,0,0,0,0.727483,0,0,
GREENBRIAR,1796,0.362919,0,0,0,0,0.599606,0,0,
HILLCREST,2549,0.30069,0,0,0,0,0.663448,0,0,
HOLLY TREE,1375,0.222527,0,0,0,0,0.755495,0,0,
KILGORE FARMS,2417,0.339652,0,0,0,0,0.625592,0,0,
LOCUST HILL,1551,0.148069,0,0,0,0,0.815451,0,0,
LONG CREEK,1509,0.269327,0,0,0,0,0.693267,0,0,
MOORE CREEK,2926,0.43027,0,0,0,0,0.527568,0,0,
ONEAL,2567,0.140415,0,0,0,0,0.822955,0,0,
RANCH CREEK,2722,0.557377,0,0,0,0,0.391101,0,0,
RIVERSIDE,2480,0.362385,0,0,0,0,0.59633,0,0,
SPARROWS POINT,2275,0.310458,0,0,0,0,0.647059,0,0,
STANDING SPRINGS,1796,0.35206,0,0,0,0,0.593633,0,0,
TRAVELERS REST 1,2487,0.286913,0,0,0,0,0.672819,0,0,
TRAVELERS REST 2,1566,0.224944,0,0,0,0,0.701559,0,0,
TYGER RIVER,1482,0.352332,0,0,0,0,0.585492,0,0,
VERDMONT,2120,0.357585,0,0,0,0,0.617647,0,0,
WARE PLACE,1985,0.223065,0,0,0,0,0.732929,0,0,
Greenwood No. 1,914,0.860656,0,0,0,0,0.0942623,0,0,
Greenwood No. 2,1191,0.961538,0,0,0,0,0.025641,0,0,
Greenwood No. 3,1266,0.454545,0,0,0,0,0.481818,0,0,
Greenwood No. 4,1105,0.541528,0,0,0,0,0.415282,0,0,
Greenwood No. 5,767,0.801205,0,0,0,0,0.162651,0,0,
Greenwood No. 6,953,0.680769,0,0,0,0,0.284615,0,0,
Greenwood No. 7,1287,0.681818,0,0,0,0,0.25,0,0,
Greenwood No. 8,895,0.409283,0,0,0,0,0.548523,0,0,
Glendale,1410,0.168498,0,0,0,0,0.794872,0,0,
Harris,721,0.431373,0,0,0,0,0.522876,0,0,
Laco,1389,0.372093,0,0,0,0,0.565891,0,0,
Ninety Six,857,0.497561,0,0,0,0,0.463415,0,0,
Ninety Six Mill,730,0.152542,0,0,0,0,0.80226,0,0,
Ware Shoals,703,0.491429,0,0,0,0,0.405714,0,0,
Hodges,1273,0.251445,0,0,0,0,0.722543,0,0,
Cokesbury,1122,0.572289,0,0,0,0,0.388554,0,0,
Coronaca,1429,0.139726,0,0,0,0,0.810959,0,0,
Greenwood High,935,0.361257,0,0,0,0,0.575916,0,0,
Georgetown,1024,0.484018,0,0,0,0,0.479452,0,0,
Sandridge,623,0.189055,0,0,0,0,0.771144,0,0,
Callison,911,0.236842,0,0,0,0,0.706767,0,0,
Bradley,201,0.373333,0,0,0,0,0.56,0,0,
Troy,147,0.395349,0,0,0,0,0.55814,0,0,
Epworth,637,0.174863,0,0,0,0,0.79235,0,0,
Verdery,1386,0.566766,0,0,0,0,0.385757,0,0,
New Market,926,0.492424,0,0,0,0,0.469697,0,0,
Emerald,689,0.825843,0,0,0,0,0.117978,0,0,
Airport,958,0.180412,0,0,0,0,0.773196,0,0,
Emerald High,594,0.216216,0,0,0,0,0.756757,0,0,
Civic Center,1197,0.645963,0,0,0,0,0.322981,0,0,
Riley,218,0.5,0,0,0,0,0.484848,0,0,
Shoals Junction,288,0.244444,0,0,0,0,0.655556,0,0,
Greenwood Mill,815,0.262411,0,0,0,0,0.652482,0,0,
Stonewood,1465,0.206989,0,0,0,0,0.752688,0,0,
Mimosa Crest,819,0.337662,0,0,0,0,0.616883,0,0,
Lower Lake,1050,0.103321,0,0,0,0,0.859779,0,0,
Pinecrest,958,0.387755,0,0,0,0,0.566327,0,0,
Maxwellton Pike,817,0.156627,0,0,0,0,0.831325,0,0,
New Castle,924,0.241546,0,0,0,0,0.719807,0,0,
Rutherford Shoals,772,0.407767,0,0,0,0,0.548544,0,0,
Liberty,856,0.6,0,0,0,0,0.365957,0,0,
Biltmore Pines,1075,0.326007,0,0,0,0,0.608059,0,0,
Marshall Oaks,662,0.786585,0,0,0,0,0.158537,0,0,
Sparrows Grace,1278,0.122867,0,0,0,0,0.866894,0,0,
Mountain Laurel,945,0.539062,0,0,0,0,0.371094,0,0,
Allie's Crossing,830,0.331797,0,0,0,0,0.612903,0,0,
Gideon's Way,849,0.61244,0,0,0,0,0.358852,0,0,
Parson's Mill,847,0.381503,0,0,0,0,0.572254,0,0,
Brunson,716,0.611842,0,0,0,0,0.315789,0,0,
Hampton Courthouse No.1,1115,0.592437,0,0,0,0,0.336134,0,0,
Hampton Courthouse No.2,1401,0.651515,0,0,0,0,0.306818,0,0,
Varnville,2059,0.75693,0,0,0,0,0.215352,0,0,
Early Branch,463,0.653465,0,0,0,0,0.29703,0,0,
Garnett,160,0.933333,0,0,0,0,0.0666667,0,0,
Estill,2512,0.852033,0,0,0,0,0.102439,0,0,
Bonnett,736,0.384615,0,0,0,0,0.509615,0,0,
Furman,394,0.837838,0,0,0,0,0.148649,0,0,
Scotia,404,0.92,0,0,0,0,0.02,0,0,
Yemassee,1249,0.704348,0,0,0,0,0.24058,0,0,
Horse Gall,80,0.1,0,0,0,0,0.8,0,0,
Rivers Mill,65,0.8,0,0,0,0,0.1,0,0,
Hopewell,318,0.236364,0,0,0,0,0.654545,0,0,
Crocket-Miley,556,0.551471,0,0,0,0,0.338235,0,0,
Cummings,809,0.659574,0,0,0,0,0.302128,0,0,
Black Creek,244,0.428571,0,0,0,0,0.489796,0,0,
Gifford,345,0.924731,0,0,0,0,0.0698925,0,0,
